id,event_type,event_cause,latitude,longitude,address,zone,junction,corridor,priority,start_datetime,status,impact_score,closure_prob,predicted_duration_hrs,alert_level,manpower,barricades,diversion_routes,patrol_freq_min,action_notes
FKID003715,unplanned,vehicle_breakdown,13.0570638,77.4713644,"Bangalore Nelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,,Non-corridor,Low,2024-04-03 22:21:25.534+00,closed,0.0936642804761376,0.023640785,0.6240878446876782,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003716,unplanned,vehicle_breakdown,12.9216517,77.6605383,"Outer Ring Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",,,ORR East 1,High,2024-04-03 22:28:56.065+00,closed,0.5967348677842694,0.10296637,0.6487188051364424,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003717,unplanned,Debris,12.9168257,77.5648784,"Dr Rajkumar Puniya Bhoomi Road, Vijaya Colony, Yarab Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",,,ORR West 1,High,2024-04-04 01:28:56.846+00,active,0.5135863284216845,0.050969813,6.296684628137658,LOW,5,0,0,60,🕐 Plan for sustained deployment (~6.3 hrs). Schedule shift rotation.
FKID003718,unplanned,accident,12.8583284,77.5894205,"1st Cross Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",,,Bannerghata Road,High,2024-04-03 23:36:40.727773+00,closed,0.25030909599733586,0.0033393197,0.7783701324021466,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003719,unplanned,pot_holes,12.9312414,77.6867236,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",,,ORR East 1,High,2024-04-04 02:19:19.555+00,closed,0.4533392644994763,0.023380367,8.371884607549553,LOW,5,0,0,60,🕐 Plan for sustained deployment (~8.4 hrs). Schedule shift rotation.
FKID003720,unplanned,vehicle_breakdown,12.9639479,77.5839256,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,Mysore Road,High,2024-04-03 23:52:41.314+00,closed,0.42352806376370206,0.052113853,0.9216903203739525,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003721,unplanned,pot_holes,12.9751915,77.5522343,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,Magadi Road,High,2024-04-04 05:19:04.381+00,closed,1.514646600345932,0.1589398,41.90613398439332,LOW,5,0,0,60,🕐 Plan for sustained deployment (~41.9 hrs). Schedule shift rotation.
FKID003722,unplanned,vehicle_breakdown,12.9146741,77.5683331,"Subramanyapura Main Road, PSTI Quarters, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",,,ORR West 1,High,2024-04-04 01:40:08.148+00,closed,0.37205728768466384,0.03832041,0.7391917019562895,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003723,unplanned,vehicle_breakdown,12.9570122,77.6986845,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,,Varthur Road,High,2024-04-04 04:31:32.539+00,closed,0.26018381324925904,0.006164588,0.7775860074127791,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003724,unplanned,vehicle_breakdown,12.9383414,77.7455907,"27th Cross Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",,,Non-corridor,Low,2024-04-04 04:51:09.391+00,closed,0.05942254152361676,0.014132935,0.5689867970285674,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003725,unplanned,vehicle_breakdown,12.965224,77.5124798,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,,Non-corridor,Low,2024-04-04 04:35:23.433+00,closed,0.6572190223401788,0.1827514,1.0050926791259438,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003726,unplanned,vehicle_breakdown,12.9861104,77.5892071,"Sankey Road, LRDE Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,Bellary Road 1,High,2024-04-04 04:45:11.168+00,closed,0.8153113533855796,0.1644377,0.8445367915364708,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003727,unplanned,vehicle_breakdown,13.1406527,77.5695124,"Doddaballapur Main Road, Century Liva, Nagenahalli, Bengaluru, Karnataka. Pin-560119 (India)",,,Non-corridor,Low,2024-04-03 23:56:07.351+00,closed,0.017151051097347454,0.00056327146,0.867405780659353,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003728,unplanned,vehicle_breakdown,13.1408967,77.5694508,"Doddaballapur Main Road, Century Liva, Nagenahalli, Bengaluru, Karnataka. Pin-560119 (India)",,,Non-corridor,Low,2024-04-03 23:57:58.623+00,closed,0.01710626158284308,0.0005504744,0.867405780659353,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003729,unplanned,vehicle_breakdown,13.1160235,77.6073817,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,,Bellary Road 2,High,2024-04-04 00:11:42.796+00,closed,0.24412552651292366,0.0025110026,0.5906867514203192,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003730,unplanned,pot_holes,12.9380425,77.5572228,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",,,Non-corridor,Low,2024-04-04 05:38:15.941+00,closed,3.1375625554333664,0.87070787,5.147718381941535,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~5.1 hrs). Schedule shift rotation.
FKID003731,unplanned,procession,12.96239447,77.76940255,"Kaithota, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",,,Non-corridor,Low,2024-01-30 03:50:04.846+00,closed,0.07306818261793707,0.018337404,0.5078436902883251,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing.
FKID003732,unplanned,road_conditions,12.876021,77.5465357,"60 Feet Road, Sri Chennamma Gardens, BCMC Layout, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",,,Non-corridor,Low,2024-04-04 06:03:55.898+00,active,0.38165741540966214,0.023782225,17.052550047907253,LOW,5,0,0,60,🕐 Plan for sustained deployment (~17.1 hrs). Schedule shift rotation.
FKID003733,unplanned,vehicle_breakdown,13.0260439,77.5442079,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,,Tumkur Road,High,2024-04-04 05:40:26.963+00,closed,0.35516715264763304,0.031900827,1.0579579594282142,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003734,unplanned,pot_holes,13.0377677,77.6265832,"30th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,,ORR North 1,High,2024-04-04 06:06:52.251+00,active,1.068890033845625,0.18321265,11.579756662080495,LOW,5,0,0,60,🕐 Plan for sustained deployment (~11.6 hrs). Schedule shift rotation.
FKID003735,unplanned,pot_holes,13.0377549,77.625981,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,,ORR North 1,High,2024-04-04 06:19:37.879+00,active,1.0721765743538954,0.18415168,11.579756662080495,LOW,5,0,0,60,🕐 Plan for sustained deployment (~11.6 hrs). Schedule shift rotation.
FKID003736,unplanned,road_conditions,12.931388,77.6872408,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",,,ORR East 1,High,2024-04-04 06:29:23.162+00,active,0.5776101724297111,0.06512361,7.124430883443386,LOW,5,0,0,60,🕐 Plan for sustained deployment (~7.1 hrs). Schedule shift rotation.
FKID003737,unplanned,pot_holes,13.0377308,77.6265317,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,,ORR North 1,High,2024-04-04 06:16:31.121+00,active,1.0383371101662733,0.17448325,11.579756662080495,LOW,5,0,0,60,🕐 Plan for sustained deployment (~11.6 hrs). Schedule shift rotation.
FKID003738,unplanned,tree_fall,12.9443371,77.5678074,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",,,Non-corridor,Low,2024-04-04 06:48:03.868+00,active,3.500641961594537,0.9671714,6.602404214093525,MEDIUM,10,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~6.6 hrs). Schedule shift rotation.
FKID003739,unplanned,accident,13.161945,77.6274033,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",,,Bellary Road 2,High,2024-04-04 08:06:02.788+00,closed,0.24387479473480914,0.00016689148,1.0451814040637215,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003740,unplanned,vehicle_breakdown,12.9820506,77.5321894,"G Narayana Kumar Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",,,Magadi Road,High,2024-04-04 06:13:09.193+00,closed,0.35350942866378593,0.032250576,0.8932805665184034,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003741,unplanned,vehicle_breakdown,12.9369558,77.5797813,"Patalamma Gudi Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,,Non-corridor,Low,2024-04-04 05:14:10.933+00,closed,0.9806498103382711,0.274492,1.1387337562159425,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003742,unplanned,vehicle_breakdown,12.93699,77.5798083,"Patalamma Gudi Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,,Non-corridor,Low,2024-04-04 05:19:21.132+00,closed,0.9806498103382711,0.274492,1.1387337562159425,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003743,unplanned,vehicle_breakdown,12.9951275,77.7578422,"Whitefield Main Road, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",,,Non-corridor,Low,2024-04-04 08:56:41.157+00,closed,0.030485235380919948,0.0058071692,0.5805795875499462,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003744,unplanned,vehicle_breakdown,12.8360783,77.679235,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,,Non-corridor,Low,2024-04-04 06:00:40.666+00,closed,0.02094779810157155,0.001963368,0.8043434706311765,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003745,unplanned,vehicle_breakdown,13.0418026,77.5474441,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",,,ORR North 2,High,2024-04-04 07:20:48.669+00,closed,0.5423214177566893,0.08608909,0.914835817916776,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003746,unplanned,vehicle_breakdown,13.0045216,77.7164596,"1st Main Road, Bethel Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,,Non-corridor,Low,2024-04-04 07:01:09.31+00,closed,0.3177031215472832,0.08685567,0.7833289898226076,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003747,unplanned,vehicle_breakdown,12.9543734,77.5441065,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",,,Mysore Road,High,2024-04-04 10:00:34.986+00,closed,0.6628274215058776,0.12081944,0.8548233213668365,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003748,unplanned,vehicle_breakdown,13.05316235,77.59373274,"Bellary Road, Embassy Crescent, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,,Bellary Road 1,High,2024-04-04 08:04:26.734+00,closed,0.3187144423964701,0.02185827,0.9834572839911918,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003749,unplanned,congestion,13.0447324,77.5828697,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,,ORR North 2,High,2024-04-04 04:40:36.64+00,closed,0.2726759386231472,0.0065241246,1.419514380295901,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003750,unplanned,vehicle_breakdown,12.9871709,77.5200482,"Magadi Main Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,,Magadi Road,High,2024-04-04 05:08:09.74+00,closed,0.49861318364446144,0.07306758,1.0215230752767754,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003751,unplanned,vehicle_breakdown,12.9365181,77.5179052,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,,Mysore Road,High,2024-04-04 06:20:44.264+00,closed,0.8445639131226114,0.17202933,0.9977871903803915,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003752,unplanned,vehicle_breakdown,13.0621394,77.5932486,"Bellary Road, Capitaland IT Park, Kashi Nagar, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",,,Bellary Road 2,High,2024-04-04 10:17:26.59+00,closed,0.35338132865987504,0.032271083,0.8818593409869155,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003753,unplanned,vehicle_breakdown,13.0440965,77.5554773,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,,ORR North 2,High,2024-04-04 20:51:02.064+00,closed,0.2911620555140367,0.014657015,0.8492860499892388,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003754,unplanned,vehicle_breakdown,13.0287453,77.5401306,"Mumbai Bengaluru Highway, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,,Tumkur Road,High,2024-04-04 20:34:19.274+00,closed,0.2826081276949986,0.012323592,0.8271747459499282,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003755,planned,public_event,13.00200051,77.61210604,"Doddi Circle, Pottery Road, Sagayapura, Richards Town, Sagayapuram, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",,,Non-corridor,Low,2024-04-04 17:05:46+00,closed,3.506262290578781,0.99631506,1.094831063730277,MEDIUM,7,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID003756,unplanned,vehicle_breakdown,13.0413355,77.5389873,"Watch Factory Road, Jal Vayu Heights, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,,Non-corridor,Low,2024-04-04 21:01:28.128+00,closed,0.22161931509912383,0.059805565,0.7028481592112336,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003757,unplanned,vehicle_breakdown,12.9617137,77.6353462,"Old Airport Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,,Non-corridor,Low,2024-04-04 19:14:16.494+00,closed,1.6960596804643602,0.47789744,1.3382080896975397,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003758,planned,public_event,12.99351325,77.60736145,"A.K.S. Convention Hall, 70, Saint John's Church Road, Bharathi Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",,,Non-corridor,Low,2024-04-04 19:05:46+00,closed,3.493193348662534,0.99081135,1.4487789027168076,MEDIUM,7,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID003759,unplanned,vehicle_breakdown,13.0483937,77.4989565,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,,Non-corridor,Low,2024-04-04 19:12:08.499+00,closed,0.3330630111629027,0.09100012,0.8321492327636646,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003760,unplanned,vehicle_breakdown,12.9869092,77.6484221,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",,,Old Madras Road,High,2024-04-04 19:27:02.949+00,closed,0.6331529677408203,0.11158721,1.005584855858857,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003761,unplanned,tree_fall,12.9904696,77.661559,"Varthuru Road, 38 and Banyan, Vishwa Vihar, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,,Non-corridor,Low,2024-04-04 21:07:50.847+00,active,2.009290986480539,0.5493282,4.950982798975139,LOW,2,13,0,60,🚧 Pre-position barricades at both ends of affected corridor. | 🕐 Plan for sustained deployment (~5.0 hrs). Schedule shift rotation.
FKID003762,unplanned,construction,12.9380884,77.698943,"Panathur Main Road, Vaswani Presidio, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,,Non-corridor,Low,2024-04-04 22:16:55.172+00,closed,0.5921623358006838,0.14675875,4.486099021068997,LOW,2,0,0,60,🕐 Plan for sustained deployment (~4.5 hrs). Schedule shift rotation.
FKID003763,planned,public_event,12.90649007,77.57322032,"Sarakki Junction, Outer Ring Road, Kumaraswamy Layout 1st Stage, Kane Muneshwara Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",,,ORR West 1,High,2024-04-04 19:05:46+00,closed,3.724095494679502,0.9965984,0.6286243672536226,MEDIUM,7,24,1,30,🚧 Pre-position barricades at both ends of affected corridor. | 📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID003764,unplanned,accident,12.8787483,77.6439017,"2nd Main Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",,,Hosur Road,High,2024-04-04 21:16:22.097117+00,closed,0.2563642513188857,0.0045911325,0.8740164562812212,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003765,unplanned,vehicle_breakdown,12.9170075,77.5854234,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,,Non-corridor,Low,2024-04-04 22:43:43.742+00,closed,0.18335919864090014,0.04683606,1.1104562663530892,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003766,unplanned,vehicle_breakdown,12.9251681,77.6267651,"Sarjapur Marathahalli Road, Kudremukh Colony, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,,Non-corridor,Low,2024-04-04 23:14:12.618+00,closed,1.3600757667038035,0.38294047,1.130522708740642,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003767,unplanned,vehicle_breakdown,12.9365169,77.5179384,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,,Mysore Road,High,2024-04-04 23:59:46.268+00,closed,0.585450573766302,0.09882111,0.832953226229743,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003768,unplanned,pot_holes,13.01853031,77.557799,"Mumbai Bengaluru Highway, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,,Tumkur Road,High,2024-04-04 23:34:42.868+00,closed,0.753762520319832,0.046836067,20.84778808222571,LOW,5,0,0,60,🕐 Plan for sustained deployment (~20.8 hrs). Schedule shift rotation.
FKID003769,unplanned,vehicle_breakdown,13.0255459,77.5809944,"Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",,,Non-corridor,Low,2024-04-04 22:28:31.137+00,closed,0.10825590613163574,0.025294842,1.127083286033962,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID003770,unplanned,vehicle_breakdown,12.9984087,77.5844014,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,,Bellary Road 1,High,2024-04-04 22:24:40.094+00,closed,0.34724247945253983,0.029900825,1.0051194502654184,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
